id,ticker,stock_name,alpha_score,tech_score,ml_prob,whale_score,fund_status,trend,market_type,created_at,tier,volume,context,surge,win_rate,position,strategy,decision_score,run_id,priority_rank,decision,decision_bucket,outcome_status,recommended_at,outcome_recorded_at,horizon,base_trade_date,entry_reference_price,latest_return_pct,return_1d_pct,return_2d_pct,return_3d_pct,return_5d_pct,source_ref,scan_mode,return_30m_pct,return_1h_pct,return_close_pct,strategy_family,return_7d_pct,market,quality_flags,validation_excluded,phase25_variant,phase25_shadow_variant,phase25_shadow_prob,phase25_recommended_threshold,primary_theme,theme_source,theme_inference_status,secondary_themes,theme_routing_path,expected_edge_score,expected_return_1d_pct,expected_return_3d_pct,selection_lane,target_horizon_days,price_band,is_sub7,max_return_observed_pct,label_win_close,label_win_1d,label_win_3d,label_hit_5pct,label_hit_10pct,label_hit_20pct,label_hit_50pct,label_hit_100pct
16590,272210.KS,한화시스템,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,60.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.92922+00:00,T+3D,2026-04-01,128800.0,1.397516,0.310559,5.124224,-0.931677,1.397516,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,1.397516,0,1,0,0,0,0,0,0
16591,064350.KS,현대로템,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,61.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929227+00:00,T+3D,2026-04-01,188800.0,9.375,6.726695,11.228814,11.758475,9.375,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,11.758475,0,1,1,1,1,0,0,0
16592,047810.KS,한국항공우주,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,62.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929233+00:00,T+3D,2026-04-01,187900.0,1.330495,-1.969133,-2.820649,-2.55455,1.330495,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,1.330495,0,0,0,0,0,0,0,0
16593,079550.KS,LIG넥스원,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,63.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929239+00:00,T+3D,2026-04-01,794000.0,4.911839,-1.259446,8.312343,2.015113,4.911839,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,4.911839,0,0,1,0,0,0,0,0
16594,011070.KS,LG이노텍,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,64.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929246+00:00,T+3D,2026-04-01,343000.0,1.166181,-4.227405,-5.393586,-1.895044,1.166181,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,1.166181,0,0,0,0,0,0,0,0
16595,047040.KS,대우건설,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,65.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929252+00:00,T+3D,2026-04-01,19430.0,16.057643,-15.388574,-13.484303,-10.910962,16.057643,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,16.057643,0,0,0,1,1,0,0,0
16596,267270.KS,HD건설기계,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,66.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929259+00:00,T+3D,2026-04-01,146200.0,10.05472,-3.898769,-0.068399,1.915185,10.05472,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,10.05472,0,0,1,1,1,0,0,0
16597,241560.KS,두산밥캣,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,67.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929265+00:00,T+3D,2026-04-01,62600.0,5.750799,-4.153355,-3.194888,-2.715655,5.750799,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,5.750799,0,0,0,1,0,0,0,0
16598,450080.KS,에코프로머티,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,68.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929272+00:00,T+3D,2026-04-01,72600.0,5.509642,-2.61708,-5.647383,-5.096419,5.509642,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,5.509642,0,0,0,1,0,0,0,0
16599,353200.KS,대덕전자,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,69.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929278+00:00,T+3D,2026-04-01,88000.0,0.681818,-8.75,-7.727273,-7.954545,0.681818,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,0.681818,0,0,0,0,0,0,0,0
16600,001430.KS,세아베스틸지주,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,70.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929285+00:00,T+3D,2026-04-01,71000.0,-3.098592,-8.732394,-5.211268,-7.042254,-3.098592,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,-3.098592,0,0,0,0,0,0,0,0
16601,006360.KS,GS건설,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,71.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929292+00:00,T+3D,2026-04-01,28050.0,33.333333,-6.595365,-2.85205,-0.178253,33.333333,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,33.333333,0,0,0,1,1,1,0,0
16602,120110.KS,코오롱인더,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,72.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929298+00:00,T+3D,2026-04-01,83000.0,0.361446,-4.457831,-1.927711,0.0,0.361446,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,0.361446,0,0,0,0,0,0,0,0
16603,001120.KS,LX인터내셔널,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,73.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929305+00:00,T+3D,2026-04-01,51000.0,-9.509804,4.705882,4.117647,2.352941,-9.509804,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,4.705882,0,1,1,0,0,0,0,0
16604,001510.KS,SK증권,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,74.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929312+00:00,T+3D,2026-04-01,2145.0,-13.146853,-10.862471,-7.832168,-13.146853,-13.146853,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,-10.862471,0,0,0,0,0,0,0,0
16605,195870.KS,해성디에스,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,75.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929318+00:00,T+3D,2026-04-01,55700.0,-0.179533,-6.104129,-5.56553,-6.104129,-0.179533,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,-0.179533,0,0,0,0,0,0,0,0
16606,006340.KS,대원전선,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,76.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929328+00:00,T+3D,2026-04-01,5430.0,3.683241,-3.867403,-1.841621,-4.051565,3.683241,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,3.683241,0,0,0,0,0,0,0,0
16607,053690.KS,한미글로벌,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,77.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929343+00:00,T+3D,2026-04-01,31900.0,2.664577,-9.090909,-7.836991,-6.896552,2.664577,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,2.664577,0,0,0,0,0,0,0,0
16608,017900.KS,광전자,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,78.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929358+00:00,T+3D,2026-04-01,3320.0,143.975904,3.313253,34.186747,74.39759,143.975904,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,143.975904,0,1,1,1,1,1,1,1
16609,007340.KS,DN오토모티브,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,79.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929374+00:00,T+3D,2026-04-01,40700.0,-10.687961,-8.353808,-8.599509,-10.31941,-10.687961,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,-8.353808,0,0,0,0,0,0,0,0
16610,010950.KS,S-Oil,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,81.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929404+00:00,T+3D,2026-04-01,113100.0,-0.884173,-5.835544,-1.503095,4.420866,-0.884173,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,4.420866,0,0,1,0,0,0,0,0
16611,103140.KS,풍산,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,82.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929419+00:00,T+3D,2026-04-01,93500.0,10.909091,-0.855615,3.529412,16.898396,10.909091,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,16.898396,0,0,1,1,1,0,0,0
16612,003490.KS,대한항공,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,83.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929434+00:00,T+3D,2026-04-01,24700.0,1.012146,-6.072874,-6.882591,-6.275304,1.012146,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,1.012146,0,0,0,0,0,0,0,0
16613,035420.KS,NAVER,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,84.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929449+00:00,T+3D,2026-04-01,210000.0,-4.047619,-6.761905,-5.952381,-6.285714,-4.047619,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,-4.047619,0,0,0,0,0,0,0,0
16614,000880.KS,한화,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,85.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929464+00:00,T+3D,2026-04-01,113800.0,8.787346,-2.54833,-0.087873,1.142355,8.787346,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,8.787346,0,0,1,1,0,0,0,0
16615,018880.KS,한온시스템,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,86.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929479+00:00,T+3D,2026-04-01,3935.0,0.381194,-4.447268,-3.939009,-4.574333,0.381194,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,0.381194,0,0,0,0,0,0,0,0
16616,443060.KS,HD현대마린솔루션,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,87.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929494+00:00,T+3D,2026-04-01,187600.0,-5.75693,-9.275053,-4.904051,-7.302772,-5.75693,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,-5.75693,0,0,0,0,0,0,0,0
16617,001780.KS,알루코,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,88.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929509+00:00,T+3D,2026-04-01,2415.0,3.726708,-1.242236,1.035197,15.113872,3.726708,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,15.113872,0,0,1,1,1,0,0,0
16618,326030.KS,SK바이오팜,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,89.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929524+00:00,T+3D,2026-04-01,99000.0,0.20202,-4.747475,-4.949495,-3.232323,0.20202,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,0.20202,0,0,0,0,0,0,0,0
16619,028050.KS,삼성E&A,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,90.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.92954+00:00,T+3D,2026-04-01,37900.0,33.245383,-7.387863,6.992084,20.448549,33.245383,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,33.245383,0,0,1,1,1,1,0,0
16620,007810.KS,코리아써키트,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,91.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929555+00:00,T+3D,2026-04-01,75200.0,5.585106,-4.920213,-9.574468,-10.638298,5.585106,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,5.585106,0,0,0,1,0,0,0,0
16621,214390.KS,경보제약,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,92.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929573+00:00,T+3D,2026-04-01,7640.0,-8.376963,-6.806283,-2.748691,-3.534031,-8.376963,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,-3.534031,0,0,0,0,0,0,0,0
16622,005880.KS,대한해운,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,93.0,WATCHLIST,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929589+00:00,T+3D,2026-04-01,2415.0,-2.484472,-3.519669,-1.035197,-4.554865,-2.484472,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,-2.484472,0,0,0,0,0,0,0,0
16623,489790.KS,한화비전,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,94.0,OBSERVE,watchlist,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.929604+00:00,T+3D,2026-04-01,75600.0,0.529101,-5.026455,-3.835979,-6.216931,0.529101,local_returns:return_3d_pct,INTRADAY,,,,,,,,,,,,,,,,,,,,,1d,1,gt_15,0,0.529101,0,0,0,0,0,0,0,0
12840,088350.KS,한화생명,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,1.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928806+00:00,T+3D,2026-04-01,4750.0,-7.368421,-6.947368,-5.894737,-5.052632,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-5.052632,0,0,0,0,0,0,0,0
12841,066570.KS,LG전자,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,2.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928824+00:00,T+3D,2026-04-01,112500.0,-4.8,-3.288889,-3.733333,-2.755556,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-2.755556,0,0,0,0,0,0,0,0
12842,005930.KS,삼성전자,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,3.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928832+00:00,T+3D,2026-04-01,189600.0,3.639241,-5.907173,-1.793249,1.845992,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,1.845992,0,0,1,0,0,0,0,0
12843,005380.KS,현대차,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,4.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928839+00:00,T+3D,2026-04-01,488000.0,-3.07377,-4.610656,-3.483607,-3.893443,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-3.893443,0,0,0,0,0,0,0,0
12844,034020.KS,두산에너빌리티,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,5.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928846+00:00,T+3D,2026-04-01,99600.0,-4.718876,-6.024096,-3.012048,-3.915663,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-3.915663,0,0,0,0,0,0,0,0
12845,028260.KS,삼성물산,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,6.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928854+00:00,T+3D,2026-04-01,273000.0,0.3663,-3.296703,-3.663004,-1.282051,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-1.282051,0,0,0,0,0,0,0,0
12846,009540.KS,HD한국조선해양,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,7.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928861+00:00,T+3D,2026-04-01,372500.0,0.939597,-5.90604,0.671141,-0.268456,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-0.268456,0,0,0,0,0,0,0,0
12847,042700.KS,한미반도체,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,8.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928868+00:00,T+3D,2026-04-01,273500.0,-7.312614,-6.398537,-4.936015,-7.86106,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-6.398537,0,0,0,0,0,0,0,0
12848,010140.KS,삼성중공업,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,9.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928875+00:00,T+3D,2026-04-01,27000.0,-0.740741,-0.37037,3.333333,0.0,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,0.0,0,0,0,0,0,0,0,0
12849,000720.KS,현대건설,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,10.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928882+00:00,T+3D,2026-04-01,159900.0,-2.501563,-6.941839,-5.50344,-5.003127,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-5.003127,0,0,0,0,0,0,0,0
12850,071050.KS,한국금융지주,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,11.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928889+00:00,T+3D,2026-04-01,224000.0,-4.910714,-4.6875,-5.357143,-4.017857,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-4.017857,0,0,0,0,0,0,0,0
12851,007660.KS,이수페타시스,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,12.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928896+00:00,T+3D,2026-04-01,108700.0,-2.483901,-6.347746,-5.611776,-3.587856,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-3.587856,0,0,0,0,0,0,0,0
12852,052690.KS,한전기술,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,13.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928902+00:00,T+3D,2026-04-01,167300.0,-5.499103,-6.634788,-2.630006,-3.646145,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-3.646145,0,0,0,0,0,0,0,0
12853,001440.KS,대한전선,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,14.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928909+00:00,T+3D,2026-04-01,30050.0,-6.322795,-4.658902,-2.828619,-3.826955,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-3.826955,0,0,0,0,0,0,0,0
12854,000990.KS,DB하이텍,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,15.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928915+00:00,T+3D,2026-04-01,86100.0,1.974448,-3.252033,5.226481,6.387921,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,6.387921,0,0,1,1,0,0,0,0
12855,112610.KS,씨에스윈드,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,16.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928922+00:00,T+3D,2026-04-01,63700.0,2.825746,1.88383,20.722135,15.070644,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,15.070644,0,1,1,1,1,0,0,0
12856,003530.KS,한화투자증권,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,17.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928929+00:00,T+3D,2026-04-01,7070.0,-6.930693,-7.920792,-4.950495,-6.223479,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-6.223479,0,0,0,0,0,0,0,0
12857,000270.KS,기아,,,,,,,KR,2026-04-01T05:36:56.122073+00:00,,,,,,,local_returns:return_3d_pct,,RUN-EC66171F,18.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T05:36:56.122073+00:00,2026-04-06T14:30:08.928936+00:00,T+3D,2026-04-01,155300.0,-2.897618,-3.026401,-3.283967,-2.382486,,local_returns:return_3d_pct,INTRADAY,,,,,,,,False,,,,,,,,,,,,,1d,1,gt_15,0,-2.382486,0,0,0,0,0,0,0,0
