trade_id,ledger_mode,ticker,stock_name,market,scan_mode,run_id,priority_rank,decision,decision_bucket,recommended_at,base_trade_date,entry_model,entry_reference_price,operational_entry_price,buy_premium_pct,target_tp_pct,stop_sl_pct,hold_days,exit_day,exit_reason,trade_status,gross_return_pct,net_return_pct,scan_reference_return_path,buy_premium_adjusted_return_path,fee_bps,slippage_bps,relative_rank_score,loss_risk_score,relative_rank_model,source_scan_result_id,created_at,data_warnings
RUN-847483EA|108320.KS|2026-05-21|3.0,close_to_close_shadow_buy_premium_v2,108320.KS,LX세미콘,KOSPI,SWING,RUN-847483EA,3,WATCHLIST,watchlist,2026-05-21T05:56:14.766335+00:00,2026-05-21,close_proxy,56000.0,57120.0,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-7.913166,-7.913166,"[{'day': 1, 'return_pct': 11.071429}, {'day': 2, 'return_pct': 8.928571}, {'day': 3, 'return_pct': 2.5}, {'day': 5, 'return_pct': -6.071429}]","[{'day': 1, 'return_pct': 8.893558}, {'day': 2, 'return_pct': 6.792717}, {'day': 3, 'return_pct': 0.490196}, {'day': 5, 'return_pct': -7.913166}]",0.0,0.0,55.0,63.042,kospi_floor_win_relative_v2,102241,2026-08-13T22:00:42.184961+00:00,[]
RUN-4E913788|450080.KS|2026-05-21|5.0,close_to_close_shadow_buy_premium_v2,450080.KS,에코프로머티,KOSPI,SWING,RUN-4E913788,5,PRIORITY_WATCHLIST,picked,2026-05-21T00:38:42.457724+00:00,2026-05-21,close_proxy,64600.0,65892.0,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-5.603108,-5.603108,"[{'day': 1, 'return_pct': 6.037152}, {'day': 2, 'return_pct': 4.489164}, {'day': 3, 'return_pct': -0.773994}, {'day': 5, 'return_pct': -3.71517}]","[{'day': 1, 'return_pct': 3.957992}, {'day': 2, 'return_pct': 2.440357}, {'day': 3, 'return_pct': -2.719602}, {'day': 5, 'return_pct': -5.603108}]",0.0,0.0,39.2157,21.99,kospi_floor_win_relative_v2,102122,2026-08-13T22:00:42.184976+00:00,[]
RUN-3D3419D7|161890.KS|2026-05-26|1.0,close_to_close_shadow_buy_premium_v2,161890.KS,한국콜마,KOSPI,SWING,RUN-3D3419D7,1,PRIORITY_WATCHLIST,picked,2026-05-25T00:39:01.858106+00:00,2026-05-26,close_proxy,89800.0,91596.0,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-8.947989,-8.947989,"[{'day': 1, 'return_pct': -3.674833}, {'day': 2, 'return_pct': -3.563474}, {'day': 3, 'return_pct': -4.788419}, {'day': 5, 'return_pct': -7.126949}]","[{'day': 1, 'return_pct': -5.563562}, {'day': 2, 'return_pct': -5.454386}, {'day': 3, 'return_pct': -6.655313}, {'day': 5, 'return_pct': -8.947989}]",0.0,0.0,61.5155,46.672,kospi_floor_win_relative_v2,104684,2026-08-13T22:00:42.184991+00:00,[]
RUN-3D3419D7|086790.KS|2026-05-26|3.0,close_to_close_shadow_buy_premium_v2,086790.KS,하나금융지주,KOSPI,SWING,RUN-3D3419D7,3,WATCHLIST,watchlist,2026-05-25T00:39:01.858106+00:00,2026-05-26,close_proxy,120000.0,122400.0,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-4.411765,-4.411765,"[{'day': 1, 'return_pct': -1.333333}, {'day': 2, 'return_pct': -3.916667}, {'day': 3, 'return_pct': -4.083333}, {'day': 5, 'return_pct': -2.5}]","[{'day': 1, 'return_pct': -3.267974}, {'day': 2, 'return_pct': -5.800654}, {'day': 3, 'return_pct': -5.964052}, {'day': 5, 'return_pct': -4.411765}]",0.0,0.0,49.9501,52.962,kospi_floor_win_relative_v2,104485,2026-08-13T22:00:42.185007+00:00,[]
RUN-8609FC5D|007340.KS|2026-05-27|1.0,close_to_close_shadow_buy_premium_v2,007340.KS,DN오토모티브,KOSPI,SWING,RUN-8609FC5D,1,WATCHLIST_ONLY,watchlist,2026-05-27T15:51:42.279555+00:00,2026-05-27,close_proxy,44541.0,45431.82,2.0,15.0,-10.0,5,5.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': -3.190319}, {'day': 2, 'return_pct': -1.760176}, {'day': 3, 'return_pct': -7.370737}, {'day': 5, 'return_pct': -8.250825}]","[{'day': 1, 'return_pct': -5.088548}, {'day': 2, 'return_pct': -3.686447}, {'day': 3, 'return_pct': -9.186997}, {'day': 5, 'return_pct': -10.049828}]",0.0,0.0,47.0588,37.076,kospi_floor_win_relative_v2,108059,2026-08-13T22:00:42.185022+00:00,[]
RUN-8609FC5D|139130.KS|2026-05-27|2.0,close_to_close_shadow_buy_premium_v2,139130.KS,iM금융지주,KOSPI,SWING,RUN-8609FC5D,2,WATCHLIST_ONLY,watchlist,2026-05-27T15:51:42.279555+00:00,2026-05-27,close_proxy,17787.0,18142.74,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-4.769622,-4.769622,"[{'day': 1, 'return_pct': -2.093664}, {'day': 2, 'return_pct': -4.46281}, {'day': 3, 'return_pct': -4.187328}, {'day': 5, 'return_pct': -2.865014}]","[{'day': 1, 'return_pct': -4.013396}, {'day': 2, 'return_pct': -6.336088}, {'day': 3, 'return_pct': -6.066008}, {'day': 5, 'return_pct': -4.769622}]",0.0,0.0,39.4118,54.216,kospi_floor_win_relative_v2,108058,2026-08-13T22:00:42.185037+00:00,[]
RUN-2970AB28|005950.KS|2026-05-29|1.0,close_to_close_shadow_buy_premium_v2,005950.KS,이수화학,KOSPI,SWING,RUN-2970AB28,1,PRIORITY_WATCHLIST,picked,2026-05-29T02:20:59.043532+00:00,2026-05-29,close_proxy,14141.0,14423.82,2.0,15.0,-10.0,5,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': -4.193782}, {'day': 2, 'return_pct': -8.02603}, {'day': 3, 'return_pct': -12.292119}, {'day': 5, 'return_pct': -20.535069}]","[{'day': 1, 'return_pct': -6.072335}, {'day': 2, 'return_pct': -9.829441}, {'day': 3, 'return_pct': -14.011881}, {'day': 5, 'return_pct': -22.093205}]",0.0,0.0,74.7738,49.662,kospi_floor_win_relative_v2,108658,2026-08-13T22:00:42.185053+00:00,[]
RUN-C595D333|017900.KS|2026-05-29|1.0,close_to_close_shadow_buy_premium_v2,017900.KS,광전자,KOSPI,SWING,RUN-C595D333,1,PRIORITY_WATCHLIST,picked,2026-05-29T00:38:50.844535+00:00,2026-05-29,close_proxy,10580.0,10791.6,2.0,15.0,-10.0,5,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': -9.26276}, {'day': 2, 'return_pct': -15.879017}, {'day': 3, 'return_pct': -8.506616}, {'day': 5, 'return_pct': -26.654064}]","[{'day': 1, 'return_pct': -11.041922}, {'day': 2, 'return_pct': -17.528448}, {'day': 3, 'return_pct': -10.300604}, {'day': 5, 'return_pct': -28.09222}]",0.0,0.0,74.2353,24.226,kospi_floor_win_relative_v2,108610,2026-08-13T22:00:42.185068+00:00,[]
RUN-2970AB28|010060.KS|2026-05-29|2.0,close_to_close_shadow_buy_premium_v2,010060.KS,OCI홀딩스,KOSPI,SWING,RUN-2970AB28,2,WATCHLIST,watchlist,2026-05-29T02:20:59.043532+00:00,2026-05-29,close_proxy,355740.0,362854.8,2.0,15.0,-10.0,5,2.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': 0.429185}, {'day': 2, 'return_pct': -9.44206}, {'day': 3, 'return_pct': -10.872675}, {'day': 5, 'return_pct': -24.749642}]","[{'day': 1, 'return_pct': -1.540015}, {'day': 2, 'return_pct': -11.217706}, {'day': 3, 'return_pct': -12.62027}, {'day': 5, 'return_pct': -26.225139}]",0.0,0.0,55.0,53.106,kospi_floor_win_relative_v2,108645,2026-08-13T22:00:42.185083+00:00,[]
RUN-C595D333|028670.KS|2026-05-29|2.0,close_to_close_shadow_buy_premium_v2,028670.KS,팬오션,KOSPI,SWING,RUN-C595D333,2,WATCHLIST,watchlist,2026-05-29T00:38:50.844535+00:00,2026-05-29,close_proxy,5490.0,5599.8,2.0,15.0,-10.0,5,2.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': -6.921676}, {'day': 2, 'return_pct': -8.925319}, {'day': 3, 'return_pct': -6.010929}, {'day': 5, 'return_pct': -11.111111}]","[{'day': 1, 'return_pct': -8.746741}, {'day': 2, 'return_pct': -10.711097}, {'day': 3, 'return_pct': -7.853852}, {'day': 5, 'return_pct': -12.85403}]",0.0,0.0,53.8824,52.726,kospi_floor_win_relative_v2,108589,2026-08-13T22:00:42.185098+00:00,[]
RUN-2970AB28|483650.KS|2026-05-29|3.0,close_to_close_shadow_buy_premium_v2,483650.KS,달바글로벌,KOSPI,SWING,RUN-2970AB28,3,WATCHLIST,watchlist,2026-05-29T02:20:59.043532+00:00,2026-05-29,close_proxy,189924.0,193722.48,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-8.430377,-8.430377,"[{'day': 1, 'return_pct': 2.791878}, {'day': 2, 'return_pct': -4.873096}, {'day': 3, 'return_pct': 0.558376}, {'day': 5, 'return_pct': -6.598985}]","[{'day': 1, 'return_pct': 0.776351}, {'day': 2, 'return_pct': -6.738329}, {'day': 3, 'return_pct': -1.413357}, {'day': 5, 'return_pct': -8.430377}]",0.0,0.0,53.8462,64.964,kospi_floor_win_relative_v2,108655,2026-08-13T22:00:42.185114+00:00,[]
RUN-2970AB28|028670.KS|2026-05-29|5.0,close_to_close_shadow_buy_premium_v2,028670.KS,팬오션,KOSPI,SWING,RUN-2970AB28,5,PRIORITY_WATCHLIST,picked,2026-05-29T02:20:59.043532+00:00,2026-05-29,close_proxy,5263.0,5368.26,2.0,15.0,-10.0,5,2.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': -6.921676}, {'day': 2, 'return_pct': -8.925319}, {'day': 3, 'return_pct': -6.010929}, {'day': 5, 'return_pct': -11.111111}]","[{'day': 1, 'return_pct': -8.746741}, {'day': 2, 'return_pct': -10.711097}, {'day': 3, 'return_pct': -7.853852}, {'day': 5, 'return_pct': -12.85403}]",0.0,0.0,46.6063,37.896,kospi_floor_win_relative_v2,108652,2026-08-13T22:00:42.185129+00:00,[]
RUN-C004E04B|000270.KS|2026-06-01|1.0,close_to_close_shadow_buy_premium_v2,000270.KS,기아,KOSPI,SWING,RUN-C004E04B,1,PRIORITY_WATCHLIST,picked,2026-05-31T09:56:34.290362+00:00,2026-06-01,close_proxy,169900.0,173298.0,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-5.192213,-5.192213,"[{'day': 1, 'return_pct': -0.64744}, {'day': 2, 'return_pct': -3.296057}, {'day': 3, 'return_pct': -5.179517}, {'day': 5, 'return_pct': -3.296057}]","[{'day': 1, 'return_pct': -2.595529}, {'day': 2, 'return_pct': -5.192213}, {'day': 3, 'return_pct': -7.038742}, {'day': 5, 'return_pct': -5.192213}]",0.0,0.0,78.2961,44.726,kospi_floor_win_relative_v2,108970,2026-08-13T22:00:42.185145+00:00,[]
RUN-30468D0A|033240.KS|2026-06-01|1.0,close_to_close_shadow_buy_premium_v2,033240.KS,자화전자,KOSPI,SWING,RUN-30468D0A,1,WATCHLIST,watchlist,2026-06-01T00:38:46.342128+00:00,2026-06-01,close_proxy,39298.0,40083.96,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-7.025062,-7.025062,"[{'day': 1, 'return_pct': 6.092715}, {'day': 2, 'return_pct': 1.986755}, {'day': 3, 'return_pct': -4.238411}, {'day': 5, 'return_pct': -5.165563}]","[{'day': 1, 'return_pct': 4.012466}, {'day': 2, 'return_pct': -0.012985}, {'day': 3, 'return_pct': -6.116089}, {'day': 5, 'return_pct': -7.025062}]",0.0,0.0,55.0,54.48,kospi_floor_win_relative_v2,109633,2026-08-13T22:00:42.185161+00:00,[]
RUN-30468D0A|028670.KS|2026-06-01|2.0,close_to_close_shadow_buy_premium_v2,028670.KS,팬오션,KOSPI,SWING,RUN-30468D0A,2,WATCHLIST,watchlist,2026-06-01T00:38:46.342128+00:00,2026-06-01,close_proxy,5115.6,5217.912,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,0.341507,0.341507,"[{'day': 1, 'return_pct': -2.152642}, {'day': 2, 'return_pct': 0.978474}, {'day': 3, 'return_pct': 0.195695}, {'day': 5, 'return_pct': 2.348337}]","[{'day': 1, 'return_pct': -4.071218}, {'day': 2, 'return_pct': -1.001496}, {'day': 3, 'return_pct': -1.768926}, {'day': 5, 'return_pct': 0.341507}]",0.0,0.0,55.0,53.16,kospi_floor_win_relative_v2,109625,2026-08-13T22:00:42.185176+00:00,[]
RUN-C3535CE9|033240.KS|2026-06-01|2.0,close_to_close_shadow_buy_premium_v2,033240.KS,자화전자,KOSPI,SWING,RUN-C3535CE9,2,WATCHLIST,watchlist,2026-05-31T07:39:31.766505+00:00,2026-06-01,close_proxy,37750.0,38505.0,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-7.025062,-7.025062,"[{'day': 1, 'return_pct': 6.092715}, {'day': 2, 'return_pct': 1.986755}, {'day': 3, 'return_pct': -4.238411}, {'day': 5, 'return_pct': -5.165563}]","[{'day': 1, 'return_pct': 4.012466}, {'day': 2, 'return_pct': -0.012985}, {'day': 3, 'return_pct': -6.116089}, {'day': 5, 'return_pct': -7.025062}]",0.0,0.0,55.0,64.184,kospi_floor_win_relative_v2,108887,2026-08-13T22:00:42.185190+00:00,[]
RUN-C004E04B|033240.KS|2026-06-01|4.0,close_to_close_shadow_buy_premium_v2,033240.KS,자화전자,KOSPI,SWING,RUN-C004E04B,4,WATCHLIST,watchlist,2026-05-31T09:56:34.290362+00:00,2026-06-01,close_proxy,37750.0,38505.0,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-7.025062,-7.025062,"[{'day': 1, 'return_pct': 6.092715}, {'day': 2, 'return_pct': 1.986755}, {'day': 3, 'return_pct': -4.238411}, {'day': 5, 'return_pct': -5.165563}]","[{'day': 1, 'return_pct': 4.012466}, {'day': 2, 'return_pct': -0.012985}, {'day': 3, 'return_pct': -6.116089}, {'day': 5, 'return_pct': -7.025062}]",0.0,0.0,55.0,55.552,kospi_floor_win_relative_v2,108992,2026-08-13T22:00:42.185204+00:00,[]
RUN-6AD4F76A|007340.KS|2026-06-01|5.0,close_to_close_shadow_buy_premium_v2,007340.KS,DN오토모티브,KOSPI,SWING,RUN-6AD4F76A,5,WATCHLIST,watchlist,2026-06-01T13:09:37.703012+00:00,2026-06-01,close_proxy,41258.0,42083.16,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-7.316846,-7.316846,"[{'day': 1, 'return_pct': -1.900238}, {'day': 2, 'return_pct': -0.950119}, {'day': 3, 'return_pct': -2.019002}, {'day': 5, 'return_pct': -5.463183}]","[{'day': 1, 'return_pct': -3.823763}, {'day': 2, 'return_pct': -2.892274}, {'day': 3, 'return_pct': -3.940198}, {'day': 5, 'return_pct': -7.316846}]",0.0,0.0,54.4118,56.084,kospi_floor_win_relative_v2,109833,2026-08-13T22:00:42.185218+00:00,[]
RUN-72735433|028670.KS|2026-06-01|5.0,close_to_close_shadow_buy_premium_v2,028670.KS,팬오션,KOSPI,SWING,RUN-72735433,5,WATCHLIST,watchlist,2026-05-31T12:55:02.719177+00:00,2026-06-01,close_proxy,5380.2,5487.804,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,0.341507,0.341507,"[{'day': 1, 'return_pct': -2.152642}, {'day': 2, 'return_pct': 0.978474}, {'day': 3, 'return_pct': 0.195695}, {'day': 5, 'return_pct': 2.348337}]","[{'day': 1, 'return_pct': -4.071218}, {'day': 2, 'return_pct': -1.001496}, {'day': 3, 'return_pct': -1.768926}, {'day': 5, 'return_pct': 0.341507}]",0.0,0.0,55.0,59.168,kospi_floor_win_relative_v2,109071,2026-08-13T22:00:42.185232+00:00,[]
RUN-AF76D48A|033240.KS|2026-06-01|5.0,close_to_close_shadow_buy_premium_v2,033240.KS,자화전자,KOSPI,SWING,RUN-AF76D48A,5,WATCHLIST,watchlist,2026-05-31T09:23:17.020243+00:00,2026-06-01,close_proxy,37750.0,38505.0,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-7.025062,-7.025062,"[{'day': 1, 'return_pct': 6.092715}, {'day': 2, 'return_pct': 1.986755}, {'day': 3, 'return_pct': -4.238411}, {'day': 5, 'return_pct': -5.165563}]","[{'day': 1, 'return_pct': 4.012466}, {'day': 2, 'return_pct': -0.012985}, {'day': 3, 'return_pct': -6.116089}, {'day': 5, 'return_pct': -7.025062}]",0.0,0.0,55.0,55.552,kospi_floor_win_relative_v2,108917,2026-08-13T22:00:42.185245+00:00,[]
RUN-5966D488|006110.KS|2026-06-02|1.0,close_to_close_shadow_buy_premium_v2,006110.KS,삼아알미늄,KOSPI,SWING,RUN-5966D488,1,WATCHLIST_ONLY,watchlist,2026-06-02T05:29:25.191702+00:00,2026-06-02,close_proxy,81536.0,83166.72,2.0,15.0,-10.0,5,2.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': 3.030303}, {'day': 2, 'return_pct': -9.217172}, {'day': 3, 'return_pct': -20.454545}, {'day': 5, 'return_pct': -22.853535}]","[{'day': 1, 'return_pct': 1.010101}, {'day': 2, 'return_pct': -10.997227}, {'day': 3, 'return_pct': -22.01426}, {'day': 5, 'return_pct': -24.366211}]",0.0,0.0,55.0,57.438,kospi_floor_win_relative_v2,110486,2026-08-13T22:00:42.185259+00:00,[]
RUN-B5C5571F|047810.KS|2026-06-02|1.0,close_to_close_shadow_buy_premium_v2,047810.KS,한국항공우주,KOSPI,SWING,RUN-B5C5571F,1,WATCHLIST_ONLY,watchlist,2026-06-02T00:38:37.558398+00:00,2026-06-02,close_proxy,147000.0,149940.0,2.0,15.0,-10.0,5,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': -3.741497}, {'day': 2, 'return_pct': -5.442177}, {'day': 3, 'return_pct': -14.965986}, {'day': 5, 'return_pct': -6.394558}]","[{'day': 1, 'return_pct': -5.628919}, {'day': 2, 'return_pct': -7.296252}, {'day': 3, 'return_pct': -16.63332}, {'day': 5, 'return_pct': -8.229959}]",0.0,0.0,72.7059,36.936,kospi_floor_win_relative_v2,110401,2026-08-13T22:00:42.185274+00:00,[]
RUN-B5C5571F|006110.KS|2026-06-02|2.0,close_to_close_shadow_buy_premium_v2,006110.KS,삼아알미늄,KOSPI,SWING,RUN-B5C5571F,2,WATCHLIST_ONLY,watchlist,2026-06-02T00:38:37.558398+00:00,2026-06-02,close_proxy,79200.0,80784.0,2.0,15.0,-10.0,5,2.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': 3.030303}, {'day': 2, 'return_pct': -9.217172}, {'day': 3, 'return_pct': -20.454545}, {'day': 5, 'return_pct': -22.853535}]","[{'day': 1, 'return_pct': 1.010101}, {'day': 2, 'return_pct': -10.997227}, {'day': 3, 'return_pct': -22.01426}, {'day': 5, 'return_pct': -24.366211}]",0.0,0.0,55.0,60.03,kospi_floor_win_relative_v2,110459,2026-08-13T22:00:42.185289+00:00,[]
RUN-B5C5571F|006340.KS|2026-06-02|3.0,close_to_close_shadow_buy_premium_v2,006340.KS,대원전선,KOSPI,SWING,RUN-B5C5571F,3,WATCHLIST_ONLY,watchlist,2026-06-02T00:38:37.558398+00:00,2026-06-02,close_proxy,11110.0,11332.2,2.0,15.0,-10.0,5,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': 0.180018}, {'day': 2, 'return_pct': -5.40054}, {'day': 3, 'return_pct': -11.791179}, {'day': 5, 'return_pct': -9.990999}]","[{'day': 1, 'return_pct': -1.784296}, {'day': 2, 'return_pct': -7.255431}, {'day': 3, 'return_pct': -13.520764}, {'day': 5, 'return_pct': -11.755881}]",0.0,0.0,53.6471,49.688,kospi_floor_win_relative_v2,110460,2026-08-13T22:00:42.185304+00:00,[]
RUN-5966D488|032830.KS|2026-06-02|3.0,close_to_close_shadow_buy_premium_v2,032830.KS,삼성생명,KOSPI,SWING,RUN-5966D488,3,WATCHLIST_ONLY,watchlist,2026-06-02T05:29:25.191702+00:00,2026-06-02,close_proxy,432180.0,440823.6,2.0,15.0,-10.0,5,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': -8.75}, {'day': 2, 'return_pct': -14.0625}, {'day': 3, 'return_pct': -21.770833}, {'day': 5, 'return_pct': -23.333333}]","[{'day': 1, 'return_pct': -10.539216}, {'day': 2, 'return_pct': -15.747549}, {'day': 3, 'return_pct': -23.304738}, {'day': 5, 'return_pct': -24.836601}]",0.0,0.0,11.7647,29.146,kospi_floor_win_relative_v2,110484,2026-08-13T22:00:42.185321+00:00,[]
RUN-B5C5571F|078930.KS|2026-06-02|4.0,close_to_close_shadow_buy_premium_v2,078930.KS,GS,KOSPI,SWING,RUN-B5C5571F,4,WATCHLIST_ONLY,watchlist,2026-06-02T00:38:37.558398+00:00,2026-06-02,close_proxy,72600.0,74052.0,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-1.960784,-1.960784,"[{'day': 1, 'return_pct': 5.096419}, {'day': 2, 'return_pct': 2.066116}, {'day': 3, 'return_pct': -3.719008}, {'day': 5, 'return_pct': 0.0}]","[{'day': 1, 'return_pct': 3.035705}, {'day': 2, 'return_pct': 0.06482}, {'day': 3, 'return_pct': -5.606871}, {'day': 5, 'return_pct': -1.960784}]",0.0,0.0,52.4706,42.25,kospi_floor_win_relative_v2,110431,2026-08-13T22:00:42.185336+00:00,[]
RUN-B5C5571F|079550.KS|2026-06-02|5.0,close_to_close_shadow_buy_premium_v2,079550.KS,LIG디펜스앤에어로스페이스,KOSPI,SWING,RUN-B5C5571F,5,WATCHLIST_ONLY,watchlist,2026-06-02T00:38:37.558398+00:00,2026-06-02,close_proxy,726000.0,740520.0,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,6.681791,6.681791,"[{'day': 1, 'return_pct': 0.964187}, {'day': 2, 'return_pct': 0.0}, {'day': 3, 'return_pct': -4.132231}, {'day': 5, 'return_pct': 8.815427}]","[{'day': 1, 'return_pct': -1.015503}, {'day': 2, 'return_pct': -1.960784}, {'day': 3, 'return_pct': -6.011991}, {'day': 5, 'return_pct': 6.681791}]",0.0,0.0,48.7059,49.256,kospi_floor_win_relative_v2,110392,2026-08-13T22:00:42.185352+00:00,[]
RUN-C3BF4B38|005930||1.0,close_to_close_shadow_buy_premium_v2,005930,005930,KOSPI,SWING,RUN-C3BF4B38,1,WATCHLIST_ONLY,watchlist,2026-06-03T15:21:32.571502+00:00,,close_proxy,360500.0,367710.0,2.0,20.0,-5.0,3,,NO_REALIZED_RETURN,UNRESOLVED,,,[],[],0.0,0.0,,,,111350,2026-08-13T22:00:42.185362+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-C3BF4B38|035420||2.0,close_to_close_shadow_buy_premium_v2,035420,035420,KOSPI,SWING,RUN-C3BF4B38,2,WATCHLIST_ONLY,watchlist,2026-06-03T15:21:32.571502+00:00,,close_proxy,280500.0,286110.0,2.0,20.0,-5.0,3,,NO_REALIZED_RETURN,UNRESOLVED,,,[],[],0.0,0.0,,,,111351,2026-08-13T22:00:42.185373+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-9AA7E57F|055550.KS|2026-06-04|1.0,close_to_close_shadow_buy_premium_v2,055550.KS,신한지주,KOSPI,SWING,RUN-9AA7E57F,1,WATCHLIST_ONLY,watchlist,2026-06-03T00:38:41.68519+00:00,2026-06-04,close_proxy,94080.0,95961.6,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-5.094905,-5.094905,"[{'day': 1, 'return_pct': 7.392607}, {'day': 2, 'return_pct': -2.997003}, {'day': 3, 'return_pct': 1.098901}, {'day': 5, 'return_pct': -3.196803}]","[{'day': 1, 'return_pct': 5.28687}, {'day': 2, 'return_pct': -4.899023}, {'day': 3, 'return_pct': -0.88343}, {'day': 5, 'return_pct': -5.094905}]",0.0,0.0,87.6114,30.796,kospi_floor_win_relative_v2,111025,2026-08-13T22:00:42.185389+00:00,[]
RUN-9AA7E57F|086790.KS|2026-06-04|2.0,close_to_close_shadow_buy_premium_v2,086790.KS,하나금융지주,KOSPI,SWING,RUN-9AA7E57F,2,WATCHLIST_ONLY,watchlist,2026-06-03T00:38:41.68519+00:00,2026-06-04,close_proxy,113582.0,115853.64,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-6.675772,-6.675772,"[{'day': 1, 'return_pct': 2.487562}, {'day': 2, 'return_pct': -6.799337}, {'day': 3, 'return_pct': -1.3267}, {'day': 5, 'return_pct': -4.809287}]","[{'day': 1, 'return_pct': 0.478002}, {'day': 2, 'return_pct': -8.626801}, {'day': 3, 'return_pct': -3.261471}, {'day': 5, 'return_pct': -6.675772}]",0.0,0.0,80.7487,44.45,kospi_floor_win_relative_v2,111030,2026-08-13T22:00:42.185404+00:00,[]
RUN-9AA7E57F|003690.KS|2026-06-04|3.0,close_to_close_shadow_buy_premium_v2,003690.KS,코리안리,KOSPI,SWING,RUN-9AA7E57F,3,WATCHLIST_ONLY,watchlist,2026-06-03T00:38:41.68519+00:00,2026-06-04,close_proxy,12838.0,13094.76,2.0,15.0,-10.0,5,5.0,TIME_EXIT,CLOSED,-2.10592,-2.10592,"[{'day': 1, 'return_pct': -3.404885}, {'day': 2, 'return_pct': -5.551443}, {'day': 3, 'return_pct': -0.518135}, {'day': 5, 'return_pct': -0.148038}]","[{'day': 1, 'return_pct': -5.298907}, {'day': 2, 'return_pct': -7.403375}, {'day': 3, 'return_pct': -2.46876}, {'day': 5, 'return_pct': -2.10592}]",0.0,0.0,73.3512,20.966,kospi_floor_win_relative_v2,111142,2026-08-13T22:00:42.185419+00:00,[]
RUN-9AA7E57F|007610.KS|2026-06-04|4.0,close_to_close_shadow_buy_premium_v2,007610.KS,선도전기,KOSPI,SWING,RUN-9AA7E57F,4,WATCHLIST_ONLY,watchlist,2026-06-03T00:38:41.68519+00:00,2026-06-04,close_proxy,6683.6,6817.272,2.0,15.0,-10.0,5,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,"[{'day': 1, 'return_pct': -9.242424}, {'day': 2, 'return_pct': -16.363636}, {'day': 3, 'return_pct': -13.787879}, {'day': 5, 'return_pct': -16.969697}]","[{'day': 1, 'return_pct': -11.021984}, {'day': 2, 'return_pct': -18.003565}, {'day': 3, 'return_pct': -15.478313}, {'day': 5, 'return_pct': -18.597742}]",0.0,0.0,55.0,59.65,kospi_floor_win_relative_v2,111170,2026-08-13T22:00:42.185434+00:00,[]
