trade_id,ledger_mode,ticker,stock_name,market,scan_mode,run_id,priority_rank,decision,decision_bucket,recommended_at,base_trade_date,entry_model,entry_reference_price,target_tp_pct,stop_sl_pct,hold_days,exit_day,exit_reason,trade_status,gross_return_pct,net_return_pct,fee_bps,slippage_bps,relative_rank_score,loss_risk_score,relative_rank_model,source_scan_result_id,created_at,data_warnings
RUN-B1574481|025860.KS|2026-04-13|3.0,close_to_close_shadow_v1,025860.KS,남해화학,KOSPI,SWING,RUN-B1574481,3,WATCHLIST_ONLY,watchlist,2026-04-13T03:20:06.834531+00:00,2026-04-13,close_proxy,9390.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,0.0,0.0,,,,33864,2026-05-11T12:38:02.930453+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-B1574481|011930.KS|2026-04-13|4.0,close_to_close_shadow_v1,011930.KS,신성이엔지,KOSPI,SWING,RUN-B1574481,4,WATCHLIST_ONLY,watchlist,2026-04-13T03:20:06.834531+00:00,2026-04-13,close_proxy,3925.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,9.426752,9.426752,0.0,0.0,,,,33860,2026-05-11T12:38:02.930463+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-B1574481|100840.KS|2026-04-13|5.0,close_to_close_shadow_v1,100840.KS,SNT에너지,KOSPI,SWING,RUN-B1574481,5,WATCHLIST_ONLY,watchlist,2026-04-13T03:20:06.834531+00:00,2026-04-13,close_proxy,64100.0,20.0,-5.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,0.0,0.0,,,,31297,2026-05-11T12:38:02.930472+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-28288C12|058470.KQ|2026-04-14|1.0,close_to_close_shadow_v1,058470.KQ,리노공업,KOSDAQ,SWING,RUN-28288C12,1,EXCEPTION_LEADER,exception_leader,2026-04-13T16:56:17.417712+00:00,2026-04-14,close_proxy,111600.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,3.315412,3.315412,0.0,0.0,,,,69883,2026-05-11T12:38:02.930481+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-362AD61D|357580.KQ|2026-04-14|1.0,close_to_close_shadow_v1,357580.KQ,아모센스,KOSDAQ,SWING,RUN-362AD61D,1,EXCEPTION_LEADER,exception_leader,2026-04-14T13:11:57.002574+00:00,2026-04-14,close_proxy,17530.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,4.848831,4.848831,0.0,0.0,,,,70099,2026-05-11T12:38:02.930490+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-362AD61D|058470.KQ|2026-04-14|2.0,close_to_close_shadow_v1,058470.KQ,리노공업,KOSDAQ,SWING,RUN-362AD61D,2,EXCEPTION_LEADER,exception_leader,2026-04-14T13:11:57.002574+00:00,2026-04-14,close_proxy,111600.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,3.315412,3.315412,0.0,0.0,,,,70100,2026-05-11T12:38:02.930500+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-28288C12|357580.KQ|2026-04-14|2.0,close_to_close_shadow_v1,357580.KQ,아모센스,KOSDAQ,SWING,RUN-28288C12,2,EXCEPTION_LEADER,exception_leader,2026-04-13T16:56:17.417712+00:00,2026-04-14,close_proxy,17530.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,4.848831,4.848831,0.0,0.0,,,,69884,2026-05-11T12:38:02.930510+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-28288C12|086520.KQ|2026-04-14|3.0,close_to_close_shadow_v1,086520.KQ,에코프로,KOSDAQ,SWING,RUN-28288C12,3,EXCEPTION_LEADER,exception_leader,2026-04-13T16:56:17.417712+00:00,2026-04-14,close_proxy,144200.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,5.339806,5.339806,0.0,0.0,,,,69885,2026-05-11T12:38:02.930519+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-362AD61D|277810.KQ|2026-04-14|3.0,close_to_close_shadow_v1,277810.KQ,레인보우로보틱스,KOSDAQ,SWING,RUN-362AD61D,3,EXCEPTION_LEADER,exception_leader,2026-04-14T13:11:57.002574+00:00,2026-04-14,close_proxy,603000.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,1.99005,1.99005,0.0,0.0,,,,70101,2026-05-11T12:38:02.930529+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-362AD61D|086520.KQ|2026-04-14|4.0,close_to_close_shadow_v1,086520.KQ,에코프로,KOSDAQ,SWING,RUN-362AD61D,4,EXCEPTION_LEADER,exception_leader,2026-04-14T13:11:57.002574+00:00,2026-04-14,close_proxy,144200.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,5.339806,5.339806,0.0,0.0,,,,70102,2026-05-11T12:38:02.930537+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-28288C12|277810.KQ|2026-04-14|4.0,close_to_close_shadow_v1,277810.KQ,레인보우로보틱스,KOSDAQ,SWING,RUN-28288C12,4,EXCEPTION_LEADER,exception_leader,2026-04-13T16:56:17.417712+00:00,2026-04-14,close_proxy,603000.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,1.99005,1.99005,0.0,0.0,,,,69886,2026-05-11T12:38:02.930546+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-28288C12|000250.KQ|2026-04-14|5.0,close_to_close_shadow_v1,000250.KQ,삼천당제약,KOSDAQ,SWING,RUN-28288C12,5,EXCEPTION_LEADER,exception_leader,2026-04-13T16:56:17.417712+00:00,2026-04-14,close_proxy,520000.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-6.634615,-6.634615,0.0,0.0,,,,69887,2026-05-11T12:38:02.930555+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-362AD61D|060250.KQ|2026-04-14|5.0,close_to_close_shadow_v1,060250.KQ,NHN KCP,KOSDAQ,SWING,RUN-362AD61D,5,EXCEPTION_LEADER,exception_leader,2026-04-14T13:11:57.002574+00:00,2026-04-14,close_proxy,18270.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,71738,2026-05-11T12:38:02.930565+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-58F093F2|058470.KQ|2026-04-16|1.0,close_to_close_shadow_v1,058470.KQ,리노공업,KOSDAQ,SWING,RUN-58F093F2,1,EXCEPTION_LEADER,exception_leader,2026-04-15T17:20:45.200286+00:00,2026-04-16,close_proxy,115000.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,3.043478,3.043478,0.0,0.0,,,,63832,2026-05-11T12:38:02.930574+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EDDA7812|058470.KQ|2026-04-16|1.0,close_to_close_shadow_v1,058470.KQ,리노공업,KOSDAQ,SWING,RUN-EDDA7812,1,EXCEPTION_LEADER,exception_leader,2026-04-16T07:26:47.595933+00:00,2026-04-16,close_proxy,115000.0,10.0,-10.0,1,1.0,TIME_EXIT,CLOSED,0.26087,0.26087,0.0,0.0,,,,75743,2026-05-11T12:38:02.930583+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EDDA7812|357580.KQ|2026-04-16|2.0,close_to_close_shadow_v1,357580.KQ,아모센스,KOSDAQ,SWING,RUN-EDDA7812,2,EXCEPTION_LEADER,exception_leader,2026-04-16T07:26:47.595933+00:00,2026-04-16,close_proxy,18540.0,10.0,-10.0,1,1.0,TIME_EXIT,CLOSED,-0.862999,-0.862999,0.0,0.0,,,,75744,2026-05-11T12:38:02.930595+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-58F093F2|417840.KQ|2026-04-16|2.0,close_to_close_shadow_v1,417840.KQ,저스템,KOSDAQ,SWING,RUN-58F093F2,2,EXCEPTION_LEADER,exception_leader,2026-04-15T17:20:45.200286+00:00,2026-04-16,close_proxy,11020.0,10.0,-10.0,1,1.0,TIME_EXIT,CLOSED,-3.629764,-3.629764,0.0,0.0,,,,67527,2026-05-11T12:38:02.930607+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-58F093F2|086520.KQ|2026-04-16|3.0,close_to_close_shadow_v1,086520.KQ,에코프로,KOSDAQ,SWING,RUN-58F093F2,3,EXCEPTION_LEADER,exception_leader,2026-04-15T17:20:45.200286+00:00,2026-04-16,close_proxy,149200.0,10.0,-10.0,1,1.0,TIME_EXIT,CLOSED,1.809651,1.809651,0.0,0.0,,,,67528,2026-05-11T12:38:02.930621+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EDDA7812|417840.KQ|2026-04-16|3.0,close_to_close_shadow_v1,417840.KQ,저스템,KOSDAQ,SWING,RUN-EDDA7812,3,EXCEPTION_LEADER,exception_leader,2026-04-16T07:26:47.595933+00:00,2026-04-16,close_proxy,11020.0,10.0,-10.0,1,1.0,TIME_EXIT,CLOSED,-3.629764,-3.629764,0.0,0.0,,,,75745,2026-05-11T12:38:02.930634+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-58F093F2|060250.KQ|2026-04-16|4.0,close_to_close_shadow_v1,060250.KQ,NHN KCP,KOSDAQ,SWING,RUN-58F093F2,4,EXCEPTION_LEADER,exception_leader,2026-04-15T17:20:45.200286+00:00,2026-04-16,close_proxy,21000.0,10.0,-10.0,1,1.0,TIME_EXIT,CLOSED,-2.857143,-2.857143,0.0,0.0,,,,67529,2026-05-11T12:38:02.930644+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EDDA7812|086520.KQ|2026-04-16|4.0,close_to_close_shadow_v1,086520.KQ,에코프로,KOSDAQ,SWING,RUN-EDDA7812,4,EXCEPTION_LEADER,exception_leader,2026-04-16T07:26:47.595933+00:00,2026-04-16,close_proxy,149200.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,9.718499,9.718499,0.0,0.0,,,,75746,2026-05-11T12:38:02.930653+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-58F093F2|000250.KQ|2026-04-16|5.0,close_to_close_shadow_v1,000250.KQ,삼천당제약,KOSDAQ,SWING,RUN-58F093F2,5,EXCEPTION_LEADER,exception_leader,2026-04-15T17:20:45.200286+00:00,2026-04-16,close_proxy,505000.0,10.0,-10.0,1,1.0,TIME_EXIT,CLOSED,-3.861386,-3.861386,0.0,0.0,,,,67530,2026-05-11T12:38:02.930662+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EDDA7812|060250.KQ|2026-04-16|5.0,close_to_close_shadow_v1,060250.KQ,NHN KCP,KOSDAQ,SWING,RUN-EDDA7812,5,EXCEPTION_LEADER,exception_leader,2026-04-16T07:26:47.595933+00:00,2026-04-16,close_proxy,21000.0,10.0,-10.0,1,1.0,TIME_EXIT,CLOSED,-2.857143,-2.857143,0.0,0.0,,,,75747,2026-05-11T12:38:02.930671+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-D5FE6B22|005940.KS|2026-04-17|2.0,close_to_close_shadow_v1,005940.KS,NH투자증권,KOSPI,SWING,RUN-D5FE6B22,2,WATCHLIST,watchlist,2026-04-17T14:03:08.261065+00:00,2026-04-17,close_proxy,35300.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,0.849858,0.849858,0.0,0.0,,,,45849,2026-05-11T12:38:02.930680+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EAEB7D67|058470.KQ|2026-04-21|1.0,close_to_close_shadow_v1,058470.KQ,리노공업,KOSDAQ,SWING,RUN-EAEB7D67,1,EXCEPTION_LEADER,exception_leader,2026-04-21T08:07:43.456879+00:00,2026-04-21,close_proxy,118500.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,4.978903,4.978903,0.0,0.0,,,,75636,2026-05-11T12:38:02.930690+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-AC4285F3|086520.KQ|2026-04-21|2.0,close_to_close_shadow_v1,086520.KQ,에코프로,KOSDAQ,SWING,RUN-AC4285F3,2,EXCEPTION_LEADER,exception_leader,2026-04-20T19:19:21.492978+00:00,2026-04-21,close_proxy,163700.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-4.337202,-4.337202,0.0,0.0,,,,56328,2026-05-11T12:38:02.930699+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EAEB7D67|417840.KQ|2026-04-21|2.0,close_to_close_shadow_v1,417840.KQ,저스템,KOSDAQ,SWING,RUN-EAEB7D67,2,EXCEPTION_LEADER,exception_leader,2026-04-21T08:07:43.456879+00:00,2026-04-21,close_proxy,11020.0,10.0,-10.0,3,1.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,75637,2026-05-11T12:38:02.930708+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-AC4285F3|000250.KQ|2026-04-21|3.0,close_to_close_shadow_v1,000250.KQ,삼천당제약,KOSDAQ,SWING,RUN-AC4285F3,3,EXCEPTION_LEADER,exception_leader,2026-04-20T19:19:21.492978+00:00,2026-04-21,close_proxy,475500.0,10.0,-10.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,0.0,0.0,,,,56329,2026-05-11T12:38:02.930717+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EAEB7D67|086520.KQ|2026-04-21|3.0,close_to_close_shadow_v1,086520.KQ,에코프로,KOSDAQ,SWING,RUN-EAEB7D67,3,EXCEPTION_LEADER,exception_leader,2026-04-21T08:07:43.456879+00:00,2026-04-21,close_proxy,163700.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-4.337202,-4.337202,0.0,0.0,,,,75638,2026-05-11T12:38:02.930726+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-AC4285F3|277810.KQ|2026-04-21|4.0,close_to_close_shadow_v1,277810.KQ,레인보우로보틱스,KOSDAQ,SWING,RUN-AC4285F3,4,EXCEPTION_LEADER,exception_leader,2026-04-20T19:19:21.492978+00:00,2026-04-21,close_proxy,601000.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,1.830283,1.830283,0.0,0.0,,,,56330,2026-05-11T12:38:02.930736+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EAEB7D67|357580.KQ|2026-04-21|4.0,close_to_close_shadow_v1,357580.KQ,아모센스,KOSDAQ,SWING,RUN-EAEB7D67,4,EXCEPTION_LEADER,exception_leader,2026-04-21T08:07:43.456879+00:00,2026-04-21,close_proxy,17630.0,10.0,-10.0,3,3.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,75639,2026-05-11T12:38:02.930745+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EAEB7D67|383310.KQ|2026-04-21|5.0,close_to_close_shadow_v1,383310.KQ,에코프로에이치엔,KOSDAQ,SWING,RUN-EAEB7D67,5,EXCEPTION_LEADER,exception_leader,2026-04-21T08:07:43.456879+00:00,2026-04-21,close_proxy,33550.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-3.129657,-3.129657,0.0,0.0,,,,75640,2026-05-11T12:38:02.930754+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-CCFF3FD6|032830.KS|2026-04-21|2.0,close_to_close_shadow_v1,032830.KS,삼성생명,KOSPI,SWING,RUN-CCFF3FD6,2,WATCHLIST,watchlist,2026-04-21T13:09:56.051162+00:00,2026-04-21,close_proxy,256000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-4.492188,-4.492188,0.0,0.0,,,,57455,2026-05-11T12:38:02.930763+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-CCFF3FD6|000150.KS|2026-04-21|4.0,close_to_close_shadow_v1,000150.KS,두산,KOSPI,SWING,RUN-CCFF3FD6,4,WATCHLIST,watchlist,2026-04-21T13:09:56.051162+00:00,2026-04-21,close_proxy,1409000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,9.368346,9.368346,0.0,0.0,,,,57457,2026-05-11T12:38:02.930772+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EEA1400F|058470.KQ|2026-04-22|1.0,close_to_close_shadow_v1,058470.KQ,리노공업,KOSDAQ,SWING,RUN-EEA1400F,1,EXCEPTION_LEADER,exception_leader,2026-04-22T09:13:10.559416+00:00,2026-04-22,close_proxy,120200.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-8.652246,-8.652246,0.0,0.0,,,,75737,2026-05-11T12:38:02.930781+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EEA1400F|059090.KQ|2026-04-22|2.0,close_to_close_shadow_v1,059090.KQ,미코,KOSDAQ,SWING,RUN-EEA1400F,2,EXCEPTION_LEADER,exception_leader,2026-04-22T09:13:10.559416+00:00,2026-04-22,close_proxy,21100.0,10.0,-10.0,1,1.0,TIME_EXIT,CLOSED,-2.369668,-2.369668,0.0,0.0,,,,59608,2026-05-11T12:38:02.930790+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EEA1400F|417840.KQ|2026-04-22|3.0,close_to_close_shadow_v1,417840.KQ,저스템,KOSDAQ,SWING,RUN-EEA1400F,3,EXCEPTION_LEADER,exception_leader,2026-04-22T09:13:10.559416+00:00,2026-04-22,close_proxy,12260.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-1.712887,-1.712887,0.0,0.0,,,,75738,2026-05-11T12:38:02.930799+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EEA1400F|357580.KQ|2026-04-22|4.0,close_to_close_shadow_v1,357580.KQ,아모센스,KOSDAQ,SWING,RUN-EEA1400F,4,EXCEPTION_LEADER,exception_leader,2026-04-22T09:13:10.559416+00:00,2026-04-22,close_proxy,18410.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,75739,2026-05-11T12:38:02.930808+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-EEA1400F|086520.KQ|2026-04-22|5.0,close_to_close_shadow_v1,086520.KQ,에코프로,KOSDAQ,SWING,RUN-EEA1400F,5,EXCEPTION_LEADER,exception_leader,2026-04-22T09:13:10.559416+00:00,2026-04-22,close_proxy,164300.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-4.808278,-4.808278,0.0,0.0,,,,75740,2026-05-11T12:38:02.930817+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-B8A7FAA3|277810.KQ|2026-04-23|4.0,close_to_close_shadow_v1,277810.KQ,레인보우로보틱스,KOSDAQ,SWING,RUN-B8A7FAA3,4,EXCEPTION_LEADER,exception_leader,2026-04-23T01:29:01.047462+00:00,2026-04-23,close_proxy,600000.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,75368,2026-05-11T12:38:02.930826+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DE564B3B|058470.KQ|2026-04-24|1.0,close_to_close_shadow_v1,058470.KQ,리노공업,KOSDAQ,SWING,RUN-DE564B3B,1,EXCEPTION_LEADER,exception_leader,2026-04-23T15:55:09.530545+00:00,2026-04-24,close_proxy,124400.0,10.0,-10.0,3,1.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,0.0,0.0,,,,75455,2026-05-11T12:38:02.930835+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DE564B3B|059090.KQ|2026-04-24|2.0,close_to_close_shadow_v1,059090.KQ,미코,KOSDAQ,SWING,RUN-DE564B3B,2,EXCEPTION_LEADER,exception_leader,2026-04-23T15:55:09.530545+00:00,2026-04-24,close_proxy,21150.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,1.891253,1.891253,0.0,0.0,,,,75456,2026-05-11T12:38:02.930845+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DE564B3B|357580.KQ|2026-04-24|3.0,close_to_close_shadow_v1,357580.KQ,아모센스,KOSDAQ,SWING,RUN-DE564B3B,3,EXCEPTION_LEADER,exception_leader,2026-04-23T15:55:09.530545+00:00,2026-04-24,close_proxy,21600.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,8.101852,8.101852,0.0,0.0,,,,75457,2026-05-11T12:38:02.930854+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DE564B3B|060250.KQ|2026-04-24|4.0,close_to_close_shadow_v1,060250.KQ,NHN KCP,KOSDAQ,SWING,RUN-DE564B3B,4,EXCEPTION_LEADER,exception_leader,2026-04-23T15:55:09.530545+00:00,2026-04-24,close_proxy,20050.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,0.498753,0.498753,0.0,0.0,,,,75458,2026-05-11T12:38:02.930863+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DE564B3B|086520.KQ|2026-04-24|5.0,close_to_close_shadow_v1,086520.KQ,에코프로,KOSDAQ,SWING,RUN-DE564B3B,5,EXCEPTION_LEADER,exception_leader,2026-04-23T15:55:09.530545+00:00,2026-04-24,close_proxy,156600.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,2.10728,2.10728,0.0,0.0,,,,75459,2026-05-11T12:38:02.930872+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C06D41C1|000210.KS|2026-04-28|1.0,close_to_close_shadow_v1,000210.KS,DL,KR,SWING,RUN-C06D41C1,1,WATCHLIST_ONLY,watchlist,2026-04-28T11:30:15.090899+00:00,2026-04-28,close_proxy,70400.0,7.0,-5.0,3,1.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,7.0,7.0,0.0,0.0,,,,76092,2026-05-11T12:38:02.930881+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-4F36835F|005380.KS||1.0,close_to_close_shadow_v1,005380.KS,현대차,KR,SWING,RUN-4F36835F,1,WATCHLIST_ONLY,watchlist,2026-04-28T09:41:33.938729+00:00,,close_proxy,555000.0,7.0,-5.0,3,,NO_REALIZED_RETURN,UNRESOLVED,,,0.0,0.0,,,,76064,2026-05-11T12:38:02.930889+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-211D7BF1|226950.KQ||1.0,close_to_close_shadow_v1,226950.KQ,올릭스,KR,SWING,RUN-211D7BF1,1,WATCHLIST_ONLY,watchlist,2026-04-28T11:34:26.198828+00:00,,close_proxy,185300.0,15.0,-10.0,5,,NO_REALIZED_RETURN,UNRESOLVED,,,0.0,0.0,,,,76085,2026-05-11T12:38:02.930898+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-C06D41C1|001040.KS|2026-04-28|2.0,close_to_close_shadow_v1,001040.KS,CJ,KR,SWING,RUN-C06D41C1,2,WATCHLIST_ONLY,watchlist,2026-04-28T11:30:15.090899+00:00,2026-04-28,close_proxy,222000.0,7.0,-5.0,3,3.0,TIME_EXIT,CLOSED,1.126126,1.126126,0.0,0.0,,,,76093,2026-05-11T12:38:02.930907+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-4F36835F|051910.KS||2.0,close_to_close_shadow_v1,051910.KS,LG화학,KR,SWING,RUN-4F36835F,2,WATCHLIST_ONLY,watchlist,2026-04-28T09:41:33.938729+00:00,,close_proxy,394000.0,7.0,-5.0,3,,NO_REALIZED_RETURN,UNRESOLVED,,,0.0,0.0,,,,76250,2026-05-11T12:38:02.930915+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-211D7BF1|064760.KQ||2.0,close_to_close_shadow_v1,064760.KQ,티씨케이,KR,SWING,RUN-211D7BF1,2,WATCHLIST_ONLY,watchlist,2026-04-28T11:34:26.198828+00:00,,close_proxy,316000.0,15.0,-10.0,5,,NO_REALIZED_RETURN,UNRESOLVED,,,0.0,0.0,,,,76086,2026-05-11T12:38:02.930923+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-211D7BF1|108490.KQ||3.0,close_to_close_shadow_v1,108490.KQ,로보티즈,KR,SWING,RUN-211D7BF1,3,WATCHLIST_ONLY,watchlist,2026-04-28T11:34:26.198828+00:00,,close_proxy,326500.0,15.0,-10.0,5,,NO_REALIZED_RETURN,UNRESOLVED,,,0.0,0.0,,,,76082,2026-05-11T12:38:02.930931+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-4F36835F|005930.KS||4.0,close_to_close_shadow_v1,005930.KS,삼성전자,KR,SWING,RUN-4F36835F,4,WATCHLIST_ONLY,watchlist,2026-04-28T09:41:33.938729+00:00,,close_proxy,222000.0,7.0,-5.0,3,,NO_REALIZED_RETURN,UNRESOLVED,,,0.0,0.0,,,,76067,2026-05-11T12:38:02.930939+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-211D7BF1|403870.KQ||4.0,close_to_close_shadow_v1,403870.KQ,HPSP,KR,SWING,RUN-211D7BF1,4,WATCHLIST_ONLY,watchlist,2026-04-28T11:34:26.198828+00:00,,close_proxy,53700.0,15.0,-10.0,5,,NO_REALIZED_RETURN,UNRESOLVED,,,0.0,0.0,,,,76083,2026-05-11T12:38:02.930950+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-211D7BF1|006400.KS||5.0,close_to_close_shadow_v1,006400.KS,삼성SDI,KR,SWING,RUN-211D7BF1,5,WATCHLIST_ONLY,watchlist,2026-04-28T11:34:26.198828+00:00,,close_proxy,680000.0,15.0,-10.0,5,,NO_REALIZED_RETURN,UNRESOLVED,,,0.0,0.0,,,,76080,2026-05-11T12:38:02.930958+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-4F36835F|028300.KQ||5.0,close_to_close_shadow_v1,028300.KQ,HLB,KR,SWING,RUN-4F36835F,5,WATCHLIST_ONLY,watchlist,2026-04-28T09:41:33.938729+00:00,,close_proxy,62900.0,7.0,-5.0,3,,NO_REALIZED_RETURN,UNRESOLVED,,,0.0,0.0,,,,76068,2026-05-11T12:38:02.930966+00:00,"['NO_RETURN_WITHIN_HOLD', 'MISSING_RELATIVE_RANK_MODEL']"
RUN-E82D25E8|034020.KS|2026-04-29|1.0,close_to_close_shadow_v1,034020.KS,두산에너빌리티,KR,SWING,RUN-E82D25E8,1,WATCHLIST_ONLY,watchlist,2026-04-29T02:14:18.458027+00:00,2026-04-29,close_proxy,129200.0,7.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-1.702786,-1.702786,0.0,0.0,,,,76397,2026-05-11T12:38:02.930975+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C1C773DD|108490.KQ|2026-04-29|1.0,close_to_close_shadow_v1,108490.KQ,로보티즈,KR,SWING,RUN-C1C773DD,1,WATCHLIST_ONLY,watchlist,2026-04-29T02:11:54.689624+00:00,2026-04-29,close_proxy,328500.0,7.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,0.0,0.0,,,,76232,2026-05-11T12:38:02.930984+00:00,['MISSING_RELATIVE_RANK_MODEL']
